epoch,train_loss,train_task_loss,train_kd_loss,train_kl_loss,train_path_loss,train_topo_loss,train_topk_loss,val_metric,val_loss,lr,train_subgraph_loss
1,0.5831049200753833,0.17347156434760305,0.40963335641363796,0.16586437105208404,0.0,0.0,0.3125113140820533,0.6384954316088576,0.16201226164897284,0.001,0.06175283367146355
2,0.5228405242511468,0.15258326094106647,0.3702572607832362,0.14525750937849977,0.0,0.0,0.2901302773592084,0.6610541593180483,0.1579476356732123,0.001,0.05345267623431923
3,0.5137490709853727,0.15172331441598114,0.3620257560134858,0.1439980944517509,0.0,0.0,0.2663288483786028,0.6520919067215362,0.16584188310485898,0.001,0.050315980323005556
4,0.5057896521202353,0.15219705382925133,0.35359259758346767,0.14326811203545378,0.0,0.0,0.23007969575565915,0.604823449441505,0.11317208781838417,0.001,0.0481300579470604
5,0.49913681038590363,0.1496643476736869,0.3494724627844123,0.14356391833618629,0.0,0.0,0.18744264543056488,0.6479154418969233,0.14172853264167454,0.001,0.0481302649822346
6,0.496353897475457,0.1516174084340879,0.34473648892585623,0.14210512180083482,0.0,0.0,0.16873475938111313,0.6628361992945326,0.1072279851544987,0.001,0.048293069279355595
7,0.49322064613649086,0.1488395921178451,0.34438105435796484,0.14187694283187852,0.0,0.0,0.163735387514728,0.6938810503625318,0.1081210733250235,0.001,0.04897893129219843
8,0.4898098446717558,0.14865788170533586,0.3411519618690476,0.14140318336990454,0.0,0.0,0.15906331330075746,0.6851101680384089,0.10372895967553962,0.001,0.049259875901043415
9,0.48901115750619606,0.1487946336468061,0.3402165240326593,0.14115789977386017,0.0,0.0,0.157112923385792,0.6887125220458553,0.09410591443266833,0.001,0.04945847179827302
10,0.4874342376178549,0.14788813956890456,0.33954609803451125,0.14083216067894486,0.0,0.0,0.15589055488275927,0.7085139868704683,0.09756938551524372,0.001,0.049758751436259394
11,0.48682190373886464,0.14799744658922964,0.3388244551281596,0.14061811462391255,0.0,0.0,0.1545144541896591,0.6790552126200275,0.09921503783852766,0.001,0.04986353416371253
12,0.48739228426486025,0.14861484048093937,0.33877744485241496,0.140612999569307,0.0,0.0,0.15362157574457716,0.71288182196747,0.09793886279856617,0.001,0.04988881948497868
13,0.48496142745942106,0.14744122675800508,0.33752020044151204,0.14058008995051532,0.0,0.0,0.15364211341438366,0.7176446453066823,0.10235408103714387,0.001,0.04999613952498103
14,0.48385693652685297,0.147680975171889,0.33617596062578897,0.14026113382952157,0.0,0.0,0.1537495165947796,0.7040252057613169,0.11471323973753235,0.001,0.05008896729049757
15,0.48419442980788474,0.14754909170112868,0.3366453363451847,0.14023362709454787,0.0,0.0,0.15288146640094677,0.7169342788555751,0.10757587251789642,0.001,0.05017574688838434
16,0.4844088763460632,0.14862081684287667,0.33578805896893954,0.14005349198168562,0.0,0.0,0.15340207814592724,0.7087221977268272,0.11373727373553044,0.001,0.04999646615208119
17,0.4845854097096495,0.14777206344342278,0.33681334670661955,0.14109129727233288,0.0,0.0,0.15218802310468615,0.688873273074662,0.09026404241607948,0.001,0.050435587012952615
18,0.4830788063217503,0.1473707117270245,0.33570809350457304,0.14016800934030105,0.0,0.0,0.15254349134458128,0.7131834215167547,0.0973038666063186,0.001,0.050283786140440045
19,0.4833448821491049,0.14784101392467355,0.3355038684698962,0.14006685959391815,0.0,0.0,0.15251124269047447,0.706554355281207,0.10450329930719102,0.001,0.050363931674943414
20,0.4826485981312833,0.14779149312092815,0.3348571044761081,0.1398192270723886,0.0,0.0,0.15239549012378203,0.7115299823633157,0.10150547314322356,0.001,0.05052783449952917
21,0.4819787638478501,0.14750412353422754,0.33447464029918345,0.13982156707450402,0.0,0.0,0.1512038267340309,0.705318868802665,0.10631732845848257,0.001,0.050456686725103575
22,0.48063359161218006,0.14663956379301327,0.3339940276025802,0.13946480829586355,0.0,0.0,0.15080167901839397,0.6848560283166765,0.09332929433069447,0.001,0.05064324867124705
23,0.48037547681682796,0.1461390416578267,0.33423643461031505,0.13958561524402263,0.0,0.0,0.1509149664536465,0.7184560552616108,0.08970418007987918,0.001,0.0505591025648191
24,0.4807938813239105,0.14682683370314364,0.3339670478373535,0.1396500437931959,0.0,0.0,0.15147861982731856,0.6800993288261807,0.10002281624033596,0.001,0.0505090612456087
25,0.4827228562776433,0.14913125486336937,0.3335916010677352,0.13953377933118694,0.0,0.0,0.15155034194621006,0.6870667377033118,0.09401992364137461,0.001,0.05045981835862694
26,0.481082192802614,0.1470017888937001,0.33408040408940276,0.1396879072394944,0.0,0.0,0.15107134152059407,0.6628851900842642,0.10187459906393831,0.001,0.05052080836378096
27,0.47850992339988085,0.14629367887685002,0.33221624468186106,0.1393616582418597,0.0,0.0,0.1512701759735743,0.6964683764452283,0.09180245009448493,0.001,0.050570772773073626
28,0.48175945358220923,0.14930601516204287,0.33245343766933266,0.13943812817104104,0.0,0.0,0.15154250763183416,0.7364234273956496,0.0953951088542288,0.001,0.050337089528871136
