epoch,train_loss,train_task_loss,train_kd_loss,train_kl_loss,train_path_loss,train_topo_loss,train_topk_loss,val_metric,val_loss,lr,train_subgraph_loss
1,0.6114765515392141,0.1854601184613714,0.42601643167724906,0.1797111505974633,0.0,0.0,0.3163165124349816,0.6192742014501273,0.1630708665558786,0.001,0.062412348554231396
2,0.525117421450541,0.15347562829942205,0.3716417948404948,0.14647800313640935,0.0,0.0,0.2906155125923859,0.5850510728982952,0.2329296756422881,0.001,0.05370234046853328
3,0.514063638079074,0.15090673305671806,0.3631569046613782,0.14506714331895806,0.0,0.0,0.272092170320278,0.6459604031941996,0.15152417357559456,0.001,0.05055989452110705
4,0.5073227243599041,0.15103537569096845,0.3562873488710832,0.14380905476882477,0.0,0.0,0.238134701353635,0.6440574172055653,0.09655008160255173,0.001,0.048723231351306275
5,0.4995724233083947,0.15026890539181556,0.3493035195987354,0.1428587222977202,0.0,0.0,0.19499784771555154,0.6542413776210072,0.17980547650068096,0.001,0.04778143324593241
6,0.4947218598090401,0.1495026996749085,0.3452191606972569,0.1421522773340229,0.0,0.0,0.1716310631974723,0.7016032235939642,0.1203578311498418,0.001,0.04837763822067154
7,0.4922395920337633,0.1489307958950368,0.3433087959077007,0.14198273512744164,0.0,0.0,0.16408424056315607,0.6345577968841858,0.1151783668972326,0.001,0.04889953859843487
8,0.489039394224799,0.14815190553578528,0.3408874882053035,0.1411291474924069,0.0,0.0,0.16051944691774456,0.6714815427199686,0.14476174996657806,0.001,0.049298004528810814
9,0.49146787556566934,0.15096179515758687,0.3405060801626176,0.14133313939321873,0.0,0.0,0.1573917414097823,0.6874969380756417,0.12664222742684864,0.001,0.049546032855215
10,0.4897000899379568,0.14935740421331206,0.340342684713907,0.14116432223209116,0.0,0.0,0.1571752406483473,0.6915631736233588,0.09552648124482596,0.001,0.04974556881790013
11,0.4869102888791136,0.14788725988058618,0.33902302996594774,0.1408396283265694,0.0,0.0,0.1559380459808564,0.6770986429551245,0.11491218567684744,0.001,0.0497613506059545
12,0.48557895260263784,0.14704531410983365,0.33853363863719527,0.1406771808054096,0.0,0.0,0.1542580588034881,0.7211811679404272,0.10603103470621687,0.001,0.050206384267802384
13,0.4850414040707803,0.1470070581218993,0.3380343449670215,0.1405259611070618,0.0,0.0,0.1544555008642433,0.719693072702332,0.10587380118103641,0.001,0.049929262319392015
14,0.4838394235039866,0.14749095297252485,0.33634846894315973,0.14077737009109453,0.0,0.0,0.1532404391571533,0.6595048255927886,0.1148667668528629,0.001,0.04997806232278199
15,0.48431136072144026,0.14715688226585702,0.33715447887431743,0.14112239691984746,0.0,0.0,0.15302271574966667,0.6688651283558691,0.09695298907657464,0.001,0.05020144284349079
16,0.48482656779215316,0.14860274850629096,0.3362238191125929,0.14039898712852206,0.0,0.0,0.15289421489303426,0.6873775230256711,0.09300631479444829,0.001,0.05017603642141172
17,0.48303424965503605,0.14645712683338297,0.3365771231032157,0.14058447219142617,0.0,0.0,0.15232984698558039,0.7043344601214971,0.09682134612265861,0.001,0.05044906050717646
18,0.48535315288129705,0.1483229652927943,0.33703018724918365,0.14169957003621167,0.0,0.0,0.15198265270207278,0.7094356261022927,0.09200207773370273,0.001,0.05049939124390136
19,0.48511508754057475,0.1479579062424889,0.33715718083603435,0.1408086304458999,0.0,0.0,0.15288601284341294,0.7054398148148149,0.09625127872057034,0.001,0.05032189625726883
20,0.48131730944611306,0.14702706424476103,0.3342902445515921,0.13967665911529414,0.0,0.0,0.15216519149352414,0.6576952282970802,0.09910066214136103,0.001,0.050297226626859155
21,0.4817084696634795,0.14696679219545783,0.3347416758075241,0.14018625168259755,0.0,0.0,0.15229272542073746,0.6277771653929061,0.10206728778553731,0.001,0.0504387894342112
22,0.4808894334606422,0.14601779618668695,0.33487163738224857,0.13977585885991423,0.0,0.0,0.15102469404191934,0.693731016068979,0.10194047732335149,0.001,0.05037674974910049
23,0.4796096227427786,0.14603680617703024,0.33357281624808793,0.13963028736585795,0.0,0.0,0.15229280495135358,0.703474059376837,0.09775025053232005,0.001,0.050533961706845335
24,0.48072081850480664,0.1465591753493677,0.33416164348753846,0.14062782241276992,0.0,0.0,0.15127833331971205,0.6279884381736234,0.09684078671941251,0.001,0.050474261576237606
25,0.4785277609561765,0.14548578856931638,0.3330419725456903,0.13919612721994865,0.0,0.0,0.1509859921165215,0.6726741622574955,0.096476908180524,0.001,0.050488849372653535
