epoch,train_loss,train_task_loss,train_kd_loss,train_kl_loss,train_path_loss,train_topo_loss,train_topk_loss,val_metric,val_loss,lr,train_subgraph_loss
1,1.7224229166382237,0.647899340642126,1.0745235650162948,0.6331589880742525,0.0,0.0,2.05440669624429,0.6038461538461539,0.9003730535507202,0.001,0.23111194568245033
2,1.6052014608132212,0.5945927414454912,1.0106087123092853,0.596087498884452,0.0,0.0,1.8633828602339093,0.6304029304029304,1.379077970981598,0.001,0.21301611238404325
3,1.5690412144911916,0.582731019509466,0.986310191844639,0.5902037463690105,0.0,0.0,1.7754719759288586,0.5875457875457875,1.741270160675049,0.001,0.22575993443790235
4,1.5422881778917814,0.5784160620287845,0.9638721190000835,0.5829067128269296,0.0,0.0,1.6759191312287982,0.613919413919414,3.492098939418793,0.001,0.20751716274964183
5,1.5390616341641075,0.5827109115688425,0.9563507265166232,0.580973545187398,0.0,0.0,1.6456316458551508,0.6128205128205129,2.225414198637009,0.001,0.21071194857358932
6,1.5245574336302907,0.5704146286374644,0.9541427995029249,0.5835913341296347,0.0,0.0,1.6101479310738414,0.6347985347985348,0.8231683015823364,0.001,0.2005297290651422
7,1.5088887371514972,0.5683095917889947,0.9405791492838609,0.5748549903693952,0.0,0.0,1.5738994071358128,0.5846153846153846,0.7086146354675293,0.001,0.20298424676844948
8,1.5106851866370754,0.5734898557788447,0.9371953198784276,0.5763272447021384,0.0,0.0,1.542992049141934,0.6117216117216118,0.9726536870002747,0.001,0.19805437208790527
9,1.484752225248437,0.5602314801592576,0.9245207482262662,0.5681191267151582,0.0,0.0,1.5245188098204763,0.626923076923077,1.513869696855545,0.001,0.19439103885700829
10,1.4956359675056057,0.5725700196466947,0.9230659462903675,0.5711262704510438,0.0,0.0,1.4922416367028888,0.645054945054945,3.971338486671448,0.001,0.19102522652400167
11,1.4972613642090244,0.5703056799738031,0.9269556858037648,0.5781352770955939,0.0,0.0,1.460506730958035,0.5979853479853481,2.655531507730484,0.001,0.18791738897562027
12,1.4825993588096218,0.5612587097444033,0.9213406490652185,0.5725889056921005,0.0,0.0,1.4455993959778233,0.6157509157509158,2.3218449294567107,0.001,0.18286617217879547
13,1.4633131152705143,0.5583014472534782,0.9050116758597525,0.5683772501192594,0.0,0.0,1.3938324043625279,0.6322344322344322,0.5310903906822204,0.001,0.18450363607783066
14,1.4559527290494818,0.5530591873746169,0.9028935416748649,0.5682362388623389,0.0,0.0,1.3678132044641595,0.6216117216117217,1.1093387722969055,0.001,0.17834969100199247
15,1.4532805210665654,0.5537072490704688,0.8995732649376518,0.5687749872082158,0.0,0.0,1.3407851112516302,0.5836996336996337,1.5892590582370758,0.001,0.1774781946288912
16,1.4430221946615922,0.5489234657664048,0.894098738306447,0.5652498563653544,0.0,0.0,1.303341611435539,0.608974358974359,1.0010922789573669,0.001,0.17221784003471075
17,1.457748764439633,0.5643090190071809,0.8934397336683775,0.5636279167313325,0.0,0.0,1.2891606155194735,0.5932234432234432,1.3315564513206481,0.001,0.17218328345763056
18,1.4334379560069035,0.5571198118360419,0.8763181473079481,0.5622391324294241,0.0,0.0,1.2595823124835366,0.6355311355311356,1.2915005803108215,0.001,0.17004841017095665
19,1.426820955778423,0.5468735930166746,0.879947365898835,0.5629731322589674,0.0,0.0,1.2248392795261585,0.6155677655677656,1.1338351786136627,0.001,0.1691241927052799
20,1.4097613723654496,0.5385815265931582,0.8711798426352049,0.5549601190968564,0.0,0.0,1.189621112848583,0.6230769230769231,0.9738707780838013,0.001,0.16637661935467468
21,1.4213060328834934,0.5464224289906653,0.8748836015400133,0.5627019828871677,0.0,0.0,1.16082690577758,0.6065934065934067,0.5388525545597076,0.001,0.1616994132728953
22,1.4271985951222872,0.5490980258113459,0.8781005677423979,0.5739482751018122,0.0,0.0,1.1221494110007035,0.6128205128205129,0.6874868273735046,0.001,0.158574888188588
23,1.4020307064056396,0.5471520518001757,0.8548786483312908,0.5536889888738331,0.0,0.0,1.0998119413852692,0.6238095238095238,1.426957231760025,0.001,0.15819087663763448
24,1.4077195964361493,0.5493938162138587,0.8583257794380188,0.5595023710476724,0.0,0.0,1.0396883268105357,0.6157509157509158,1.6032730758190155,0.001,0.15539205897795527
25,1.3855732710737931,0.5442236607011995,0.8413496111568651,0.5526185561167566,0.0,0.0,1.001400859732377,0.6532967032967032,0.9392455458641052,0.001,0.15404356408276057
26,1.3600871782553823,0.5331165578804518,0.826970614885029,0.5458706946749436,0.0,0.0,0.9775914989019695,0.6282051282051282,0.8509008646011352,0.001,0.15304447122310338
27,1.3831451346999721,0.5435625095116464,0.8395826314624987,0.5588011843593497,0.0,0.0,0.9249560299672579,0.6076923076923076,0.6737748980522156,0.001,0.14882925250812581
28,1.3686417874537016,0.535901674314549,0.8327401154919675,0.554187010777624,0.0,0.0,0.8965228858746981,0.63992673992674,1.3999867975711822,0.001,0.14580189260212997
29,1.3665052746471607,0.5357654377033836,0.8307398385123202,0.5581188076420834,0.0,0.0,0.878491936545623,0.6272893772893773,2.8896402299404143,0.001,0.14526610546990446
30,1.357368933527093,0.5338489577958458,0.8235199780840623,0.5534825709305311,0.0,0.0,0.8479499299275247,0.639010989010989,1.0046213746070862,0.001,0.14392983834994466
31,1.381127384148146,0.551959722449905,0.8291676656195992,0.5587541547260786,0.0,0.0,0.8391391870222593,0.6294871794871796,0.7051541805267334,0.001,0.14363095281939758
32,1.3573594438402277,0.5336497676999945,0.8237096745716898,0.5565189240794433,0.0,0.0,0.8217121692080247,0.6307692307692309,4.377240097522735,0.001,0.1420453792732013
33,1.3391301663298356,0.5286951355243984,0.8104350174728193,0.5478983152853815,0.0,0.0,0.8088681227282474,0.6274725274725276,0.8317530751228333,0.001,0.1436782391055634
34,1.354838622243781,0.5371500543857876,0.8176885796220679,0.5555063556683691,0.0,0.0,0.7899388372898102,0.6230769230769231,1.407057923078537,0.001,0.14163136070496157
35,1.3289986190042997,0.5293509089633038,0.799647707688181,0.5412190658481497,0.0,0.0,0.7884377194078345,0.6155677655677656,1.5367212116718292,0.001,0.1405688134071074
36,1.3445964392862821,0.5385134706371709,0.8060829655120247,0.5496793467747537,0.0,0.0,0.7787630887408006,0.6133699633699634,1.621790772676468,0.001,0.14117199574646197
37,1.3502757078722905,0.5425759585280168,0.8076997462071871,0.5495899782369011,0.0,0.0,0.7652988402467025,0.5954212454212454,0.627631413936615,0.001,0.13880235878260513
38,1.339639164899525,0.5358020090743115,0.8038371503353119,0.5497532494758305,0.0,0.0,0.7549626231193542,0.6364468864468865,1.5073012590408326,0.001,0.13958859875013954
