epoch,train_loss,train_task_loss,train_kd_loss,train_kl_loss,train_path_loss,train_topo_loss,train_topk_loss,val_metric,val_loss,lr,train_subgraph_loss
1,0.5999445226765419,0.1799132465781976,0.4200312763221504,0.17310948629480924,0.0,0.0,0.31691205016402313,0.5704181363903587,0.1304106583649462,0.001,0.06322516589028429
2,0.525293765604034,0.15376912507899973,0.37152464006298275,0.14599191209720086,0.0,0.0,0.29308945194695346,0.5856022192827749,0.13204945985114935,0.001,0.05371389506283657
3,0.5133649312941603,0.15125341926405364,0.36211151092551475,0.14418428379666898,0.0,0.0,0.26955598471469655,0.6269412600431119,0.18527260783946875,0.001,0.05038626882601385
4,0.5053456704052843,0.1503147556150491,0.35503091437872064,0.1430836856769499,0.0,0.0,0.2371241659965626,0.6044636733294141,0.14169688511526946,0.001,0.04846589399371729
5,0.5028387230727099,0.15226446198978166,0.35057426134283226,0.14489302186425343,0.0,0.0,0.19017165385244428,0.6652122525965118,0.09791870051148263,0.001,0.04796532212301742
6,0.49613498613353846,0.14935380288998978,0.34678118404491926,0.1431991847217545,0.0,0.0,0.1713141385436982,0.676440329218107,0.1240673354459983,0.001,0.04886207371488098
7,0.49523871825184934,0.1514477942341058,0.3437909241332564,0.14176703712274863,0.0,0.0,0.1620421938078348,0.6757054673721341,0.1047864778983322,0.001,0.04916990235043588
8,0.49135035311066827,0.1488266758072053,0.34252367740453676,0.14140359289193338,0.0,0.0,0.15981142349945482,0.695952442190868,0.11533657399316628,0.001,0.04951450168768796
9,0.48878977303357085,0.14801232926114355,0.34077744209027105,0.1410447041713452,0.0,0.0,0.15715547962937243,0.6733018567509308,0.12189771172900994,0.001,0.049632476570532304
10,0.48809366332468135,0.1471420780488456,0.3409515856656917,0.14096767085698225,0.0,0.0,0.15663023818601934,0.6519449343523418,0.10780831403804547,0.001,0.04962873527448076
11,0.48697109012178674,0.14778463937371045,0.33918645215588944,0.14044129559698032,0.0,0.0,0.15524396075065747,0.6901424407211445,0.08981358326237762,0.001,0.04989023497977922
12,0.4851259525663169,0.1471352185620818,0.33799073308013206,0.13998833122526028,0.0,0.0,0.1544462423916011,0.6765597442680775,0.09988381324166601,0.001,0.05003514955932087
13,0.4851465158222258,0.14691871450131022,0.33822780125593954,0.14030624592546806,0.0,0.0,0.1532207622893097,0.700739760924946,0.09562575712687138,0.001,0.049971985522397726
14,0.4845246134340301,0.1474142343946552,0.33711037929205934,0.14023573477138845,0.0,0.0,0.1530497029077175,0.6571348961395257,0.116199256626494,0.001,0.05007573037386634
15,0.48407108157642126,0.1469548211194748,0.3371162599371385,0.1401546818399152,0.0,0.0,0.15353893505972485,0.6911620615324319,0.10186214112874234,0.001,0.050142384141452556
16,0.4887755128533341,0.1521974822953921,0.336578029763791,0.14054934567836827,0.0,0.0,0.1533129938928656,0.6030766215951402,0.10530275834554975,0.001,0.05029235928961935
17,0.48652055559232255,0.14863348424492417,0.3378870710152988,0.14071573605833126,0.0,0.0,0.1529507494365522,0.6846860915147952,0.09791712491123965,0.001,0.05034574941378231
18,0.4818753114966459,0.14669947805561762,0.3351758319971173,0.13959034437010454,0.0,0.0,0.15219435939031054,0.6706716637272193,0.10648848071242824,0.001,0.05024412307570609
19,0.48333847372568856,0.14745132024436033,0.33588715313478956,0.14022384615716085,0.0,0.0,0.15168887059124866,0.6804055212620028,0.10425109991973097,0.001,0.050416474136733266
20,0.4842313498027565,0.1478694554909255,0.33636189454285675,0.14079697785335918,0.0,0.0,0.1520625479346098,0.6759596070938663,0.12067899198243112,0.001,0.051060119051803916
21,0.48274512144253234,0.1480669365300573,0.33467818594487136,0.1402097689204438,0.0,0.0,0.15214760520661524,0.690635410542818,0.09768740324811502,0.001,0.050472023211015286
22,0.48143224048522093,0.1474761938921703,0.3339560467374417,0.13970500184584034,0.0,0.0,0.15175870730895405,0.6237874779541446,0.09967816158226042,0.001,0.05048408436538406
23,0.48005544007286544,0.1469574110337006,0.3330980279417925,0.13980365397278652,0.0,0.0,0.15128176122210746,0.7266558886929257,0.09555966107908523,0.001,0.05041323265768299
24,0.4818475218706353,0.14832199161309143,0.33352553012759184,0.13943914061253385,0.0,0.0,0.15192789595949557,0.7157630927885557,0.0939581822039503,0.001,0.05069931631171426
25,0.48016641283220096,0.14569732575684555,0.334469087017599,0.14001835183810818,0.0,0.0,0.15142215239678242,0.6922184254360179,0.0892793887266607,0.001,0.05057881226719812
26,0.4804430572792541,0.14698721499492726,0.33345584259476774,0.1394824957431749,0.0,0.0,0.1506968725097272,0.7029749657064472,0.09723052952551481,0.001,0.050627668106625244
27,0.4783509506504665,0.14588378678805144,0.33246716394904974,0.1390046422160411,0.0,0.0,0.15110777480195658,0.6485109861845972,0.11151913011615927,0.001,0.05059493912109571
28,0.4813560737195865,0.14946580559823863,0.33189026745714884,0.13945334849431534,0.0,0.0,0.15085745273634446,0.5672337350578092,0.11066625380154813,0.001,0.050689421969559764
29,0.47926874054494756,0.14664441668392383,0.3326243234928264,0.13940845588727516,0.0,0.0,0.15126446432383486,0.7077576915539878,0.10334881248347687,0.001,0.05054648119465325
30,0.47689362540263536,0.14576138527847307,0.33113224030465116,0.13885807520312857,0.0,0.0,0.15070708335716596,0.7220507544581618,0.10026794900609688,0.001,0.05058444249479808
31,0.47601739923621333,0.14532627150878424,0.33069112723649935,0.13862572982907295,0.0,0.0,0.15045066657223444,0.6992332941407016,0.08993633916940201,0.001,0.05047994518161628
32,0.47724029063716417,0.146578124197301,0.33066216573234675,0.13869652989529824,0.0,0.0,0.150868512256894,0.6752783289241624,0.09283091506045876,0.001,0.05059359271743501
33,0.4768692129111105,0.14567424963380016,0.33119496368160545,0.13853659775368002,0.0,0.0,0.15079525318141132,0.6687089702135998,0.10920381038026376,0.001,0.05058644456399042
34,0.47693316938803176,0.14601207758451618,0.33092109154361166,0.13899564852779225,0.0,0.0,0.15067984591158787,0.6304241990005878,0.10138247286279996,0.001,0.05058527236818805
35,0.47555944173372994,0.1452384562513163,0.33032098643539487,0.13855634254309557,0.0,0.0,0.15032725131442382,0.625,0.11255271461876956,0.001,0.05040493705707003
36,0.4760866482821546,0.14582375849979792,0.3302628891181576,0.13853349060166714,0.0,0.0,0.1509806612549826,0.7116065304722712,0.09260056345638903,0.001,0.05042338346730369
37,0.47442606715268865,0.14463649541428386,0.32978957186835683,0.13845652928070504,0.0,0.0,0.1504265693731086,0.7103725749559083,0.08997115093480909,0.001,0.050554520168969795
38,0.47586078872514326,0.14591288667663124,0.3299479027704675,0.13850869249927905,0.0,0.0,0.15048056745598481,0.7215286963550852,0.09595859434568521,0.001,0.050449690907875926
39,0.47447935543781106,0.1449664234826269,0.3295129312909851,0.13834681159766146,0.0,0.0,0.1515718998257504,0.6988046247305506,0.09626283750615337,0.001,0.05041557216164909
40,0.4746198167288026,0.14528672049154145,0.32933309674263,0.13848775226709453,0.0,0.0,0.15099300571190294,0.6622758671369782,0.10415939140048894,0.001,0.05039432981997266
41,0.47503545903420263,0.1452943306243004,0.32974112773126407,0.13836899786725526,0.0,0.0,0.1505320487731649,0.6990557025279248,0.10530933596645341,0.001,0.05056396493500517
42,0.4747116129065669,0.1448245234643073,0.3298870894566987,0.13819420508058497,0.0,0.0,0.14986889407962792,0.6508916323731138,0.11514473435553638,0.001,0.050432391493588455
43,0.4738535576088484,0.14489776606476584,0.32895579056222307,0.1380375155587067,0.0,0.0,0.1516050685976827,0.7147694983343131,0.10041230121119456,0.001,0.050453979796332905
44,0.4738131558248239,0.14469491287546102,0.3291182419819425,0.13796618609696396,0.0,0.0,0.15136281527983125,0.6614920145012738,0.09157268169590017,0.001,0.050451736680643504
45,0.47415754002656124,0.14433319982170134,0.32982433904973113,0.13804121309703635,0.0,0.0,0.1501924395272436,0.6952068636096413,0.09302451949792379,0.001,0.050625045819915546
46,0.4720514316776002,0.14357998016355342,0.3284714510158975,0.13752303980002106,0.0,0.0,0.1504363855708015,0.7085813492063493,0.09866117189327876,0.001,0.050392669849386514
47,0.4726651842279952,0.1434662520394538,0.3291989326939102,0.13817356304489364,0.0,0.0,0.15034273012663968,0.7214000955320399,0.08905116090494575,0.001,0.050565366423869315
48,0.47264066581116165,0.14314862225897784,0.3294920429240826,0.13827712114813717,0.0,0.0,0.15118586104507595,0.6248652753282382,0.0989694484142643,0.001,0.05032446014499942
