epoch,train_loss,train_task_loss,train_kd_loss,train_kl_loss,train_path_loss,train_topo_loss,train_topk_loss,val_metric,val_loss,lr,train_subgraph_loss
1,0.6211046864127003,0.19368680375953054,0.4274178812670153,0.1814052915965864,0.0,0.0,0.31584853395935175,0.6510447285910248,0.14488366968703992,0.001,0.06218305345653564
2,0.5292526668356371,0.1546402366239895,0.37461243003837824,0.14731310253110966,0.0,0.0,0.296145652384721,0.6633490716245345,0.1555552247234366,0.001,0.05438802184811396
3,0.5140140935663104,0.15212126507950846,0.3618928263353747,0.14387020289666894,0.0,0.0,0.27158960006957833,0.6634837962962962,0.16884661240108084,0.001,0.050663088311174116
4,0.5062766076289407,0.15035242796695047,0.35592417938764703,0.14334681511733882,0.0,0.0,0.23947794591040575,0.666865691749951,0.13319479990186114,0.001,0.0487865278454021
5,0.4980142595925072,0.149100920748572,0.3489133374866589,0.14267283712708673,0.0,0.0,0.1958427620373031,0.7017165147952185,0.1288230654247331,0.001,0.04788816376596458
6,0.49537935067516886,0.1497799846264281,0.3455993659043497,0.14214595459228338,0.0,0.0,0.17187997970239136,0.6882011806780324,0.1379721105437387,0.001,0.04855682074215061
7,0.49492762832678566,0.15152497934682888,0.34340264873449194,0.14197275741386783,0.0,0.0,0.16340232594299686,0.6924695032333922,0.10117643975624532,0.001,0.0491960743341104
8,0.49215659660886424,0.1488055719077125,0.3433510231417279,0.14191260945427325,0.0,0.0,0.15978695729444192,0.6822105256711739,0.1090772147713737,0.001,0.049318741212866106
9,0.4911535437716994,0.1491502424803122,0.342003300208454,0.1420200387983359,0.0,0.0,0.15961915121753087,0.7153390162649422,0.11134495371670435,0.001,0.04954063080886538
10,0.4865910879863325,0.14701193755911302,0.3395791513513225,0.14064251163671182,0.0,0.0,0.15775190865577654,0.7131099353321575,0.09194351679109262,0.001,0.04965751582049122
11,0.4865707274555236,0.1467286960561146,0.3398420308218446,0.14075359153424122,0.0,0.0,0.15551120626140935,0.656831765628062,0.110408965498209,0.001,0.04980182048843004
12,0.48529398094776066,0.14736185543412386,0.33793212785277255,0.14060676369325134,0.0,0.0,0.15481043173823245,0.692843058005095,0.09331773808508208,0.001,0.04996720887720585
13,0.48715267971504567,0.15047586426254392,0.3366768138930779,0.14015096610830735,0.0,0.0,0.15402278587106585,0.6954946844993141,0.09167053556126176,0.001,0.050047686150254206
14,0.485432200191557,0.1473524891951865,0.33807971033939094,0.14073883239613022,0.0,0.0,0.15445052173941634,0.705718449931413,0.10354246153975978,0.001,0.05024175233272619
15,0.48821117330429165,0.1508571119300386,0.3373540621395259,0.1412937981329223,0.0,0.0,0.1533069106381993,0.6745970507544582,0.09488429400053891,0.001,0.05029616474585478
16,0.484791724141254,0.14702685314497743,0.3377648712128632,0.1407032142602658,0.0,0.0,0.15383086832918863,0.6764770723104055,0.1211730194362727,0.001,0.05049887329859789
17,0.483208555583806,0.14720460384102294,0.33600395224815194,0.1407257002280202,0.0,0.0,0.1529347604905912,0.6356248775230257,0.10697161575609987,0.001,0.050307345049556834
18,0.48300899934861086,0.14736990610411924,0.33563909269580544,0.13999977592349977,0.0,0.0,0.1518269411122152,0.696492871840094,0.1014030860511191,0.001,0.05022568743343848
19,0.4816852917735891,0.147423692971699,0.33426159862862076,0.139699273100195,0.0,0.0,0.15169122491696085,0.6776559131883204,0.10350405622386571,0.001,0.050722171343112174
20,0.48161354094974757,0.14684065057383489,0.33477289131445476,0.14009285094433052,0.0,0.0,0.15184595331896183,0.6672453703703703,0.09333728541704742,0.001,0.05037657415508762
21,0.4815842264382414,0.14697887254662292,0.33460535432479177,0.13998277251457059,0.0,0.0,0.1514816940870396,0.7051979227905153,0.08992114029542515,0.001,0.050631761002217154
